 portfolio_name,sedol,invariant_id,sec_desc,market,currency,country,sector,subsector,industry,subindustry
MSACIMIUSD,2193544,Z913Y5JR9,BRINKER INTL.,USA,USD,USA,Consumer Discretionary,Consumer Services,Hotels Restaurants & Leisure,Restaurants
MSACIMIUSD,2195841,Z913Y5JS7,CHURCH & DWIGHT CO.,USA,USD,USA,Consumer Staples,Household & Personal Products,Household Products,Household Products
MSACIMIUSD,2200240,Z913Y5JT5,CIBER,USA,USD,USA,Information Technology,Software & Services,IT Services,IT Consulting & Other Services
MSACIMIUSD,2208136,Z913Y5JU2,COEUR MINING,USA,USD,USA,Materials,Materials,Metals & Mining,Silver
MSACIMIUSD,2213260,Z913Y5JW8,COMMERCIAL MTLS.,USA,USD,USA,Materials,Materials,Metals & Mining,Steel
MSACIMIUSD,2218447,Z913Y5JY4,BIG LOTS,USA,USD,USA,Consumer Discretionary,Retailing,Multiline Retail,General Merchandise Stores
MSACIMIUSD,2229922,Z913Y5K14,COUSINS PROPS.,USA,USD,USA,Financials,Real Estate,Real Estate Investment Trusts (REITs),Diversified REIT's
MSACIMIUSD,2238821,Z913Y5K22,CARBO CERAMICS,USA,USD,USA,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
MSACIMIUSD,2239244,Z913Y5K30,CTS,USA,USD,USA,Information Technology,Technology Hardware & Equipment,Electronic Equipment Instruments & Components,Electronic Manufacturing Services
MSACIMIUSD,2240161,Z913Y5K48,LASALLE HOTEL PROPERTIES,USA,USD,USA,Financials,Real Estate,Real Estate Investment Trusts (REITs),Hotel & Resort REITs
MSACIMIUSD,2245597,Z913Y5K71,INNOSPEC,USA,USD,USA,Materials,Materials,Chemicals,Specialty Chemicals
MSACIMIUSD,2259190,Z913Y5K97,ISTAR,USA,USD,USA,Financials,Real Estate,Real Estate Investment Trusts (REITs),Mortgage REIT's
MSACIMIUSD,2267171,Z913Y5KA4,AMERICAN STS.WATER,USA,USD,USA,Utilities,Utilities,Water Utilities,Water Utilities
MSACIMIUSD,2267438,Z913Y5KB2,DELTIC TIMBER,USA,USD,USA,Materials,Materials,Paper & Forest Products,Forest Products
MSACIMIUSD,2267609,Z913Y5KC0,DEVRY EDUCATION GROUP,USA,USD,USA,Consumer Discretionary,Consumer Services,Diversified Consumer Services,Education Services
MSACIMIUSD,2284761,Z913Y5KE6,CONVERGYS,USA,USD,USA,Information Technology,Software & Services,IT Services,Data Processing & Outsourced Services
MSACIMIUSD,2289841,Z913Y5KF3,DYCOM INDS.,USA,USD,USA,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering
MSACIMIUSD,2299011,Z913Y5KH9,E*TRADE FINANCIAL,USA,USD,USA,Financials,Diversified Financials,Capital Markets,Investment Banking & Brokerage
MSACIMIUSD,2301057,Z913Y5KJ5,EATON VANCE NV.,USA,USD,USA,Financials,Diversified Financials,Capital Markets,Asset Management & Custody Banks
MSACIMIUSD,2313803,Z913Y5KK2,EMPIRE DST.ELEC.,USA,USD,USA,Utilities,Utilities,Electric Utilities,Electric Utilities
MSACIMIUSD,2315359,Z913Y5KL0,ATMOS ENERGY,USA,USD,USA,Utilities,Utilities,Gas Utilities,Gas Utilities
MSACIMIUSD,2316103,Z913Y5KM8,ENNIS,USA,USD,USA,Industrials,Commercial  & Professional Services,Commercial Services & Supplies,Commercial Printing
MSACIMIUSD,2320825,Z913Y5KN6,ETHAN ALLEN INTERIORS,USA,USD,USA,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Home Furnishings
MSACIMIUSD,2322047,Z913Y5KP1,ESTERLINE TECHS.,USA,USD,USA,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense
MSACIMIUSD,2329770,Z913Y5KQ9,FACTSET RESEARCH SYS.,USA,USD,USA,Financials,Diversified Financials,Diversified Financial Services,Specialized Finance
MSACIMIUSD,B29N9B7,Z913Y5KR7,FEDERAL MOGUL HDG.,USA,USD,USA,Consumer Discretionary,Automobiles & Components,Auto Components,Auto Parts & Equipment
MSACIMIUSD,2333986,Z913Y5KS5,FEDERAL SIGNAL,USA,USD,USA,Industrials,Capital Goods,Machinery,Construction Machinery & Heavy Trucks
MSACIMIUSD,2744243,Z913Y5KT3,FLOWERS FOODS,USA,USD,USA,Consumer Staples,Food Beverage & Tobacco,Food Products,Packaged Foods & Meats
MSACIMIUSD,2351546,Z913Y5KU0,FIRST COMMONWEALTH FINL.,USA,USD,USA,Financials,Banks,Banks,Regional Banks
MSACIMIUSD,2362128,Z913Y5KV8,GATX,USA,USD,USA,Industrials,Capital Goods,Trading Companies & Distributors,Trading Companies & Distributors
MSACIMIUSD,2367101,Z913Y5KW6,GENESCO,USA,USD,USA,Consumer Discretionary,Retailing,Specialty Retail,Apparel Retail
MSACIMIUSD,2369851,Z913Y5KX4,GENERAL CABLE,USA,USD,USA,Industrials,Capital Goods,Electrical Equipment,Electrical Components & Equipment
MSACIMIUSD,2372008,Z913Y5KY2,GLATFELTER,USA,USD,USA,Materials,Materials,Paper & Forest Products,Paper Products
MSACIMIUSD,2380443,Z913Y5KZ9,GRACO,USA,USD,USA,Industrials,Capital Goods,Machinery,Industrial Machinery
MSACIMIUSD,2381189,Z913Y5L05,GRANITE CON.,USA,USD,USA,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering
MSACIMIUSD,2386827,Z913Y5L39,GAMCO INVESTORS 'A',USA,USD,USA,Financials,Diversified Financials,Capital Markets,Asset Management & Custody Banks
MSACIMIUSD,2388395,Z913Y5L47,FELCOR LODGING TST.,USA,USD,USA,Financials,Real Estate,Real Estate Investment Trusts (REITs),Hotel & Resort REITs
MSACIMIUSD,2410812,Z913Y5L88,HARTE-HANKS,USA,USD,USA,Consumer Discretionary,Media,Media,Advertising
MSACIMIUSD,2415204,Z913Y5LA3,HAWAIIAN ELECTRIC INDS.,USA,USD,USA,Utilities,Utilities,Electric Utilities,Electric Utilities
MSACIMIUSD,2416779,Z913Y5LB1,HEXCEL,USA,USD,USA,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense
MSACIMIUSD,2416973,Z913Y5LC9,WESCO INTL.,USA,USD,USA,Industrials,Capital Goods,Trading Companies & Distributors,Trading Companies & Distributors
MSACIMIUSD,2417921,Z913Y5LD7,HEALTHCARE REAL.TST.,USA,USD,USA,Financials,Real Estate,Real Estate Investment Trusts (REITs),Health Care REITs
MSACIMIUSD,2418162,Z913Y5LE5,MFA FINANCIAL,USA,USD,USA,Financials,Real Estate,Real Estate Investment Trusts (REITs),Mortgage REIT's
MSACIMIUSD,2419217,Z913Y5LG0,HEICO,USA,USD,USA,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense
MSACIMIUSD,2420640,Z913Y5LH8,HIGHWOODS PROPERTIES,USA,USD,USA,Financials,Real Estate,Real Estate Investment Trusts (REITs),Office REIT's
MSACIMIUSD,2428042,Z913Y5LJ4,SKECHERS USA 'A',USA,USD,USA,Consumer Discretionary,Consumer Durables & Apparel,Textiles Apparel & Luxury Goods,Footwear
MSACIMIUSD,2437112,Z913Y5LK1,HORACE MANN EDUCATORS,USA,USD,USA,Financials,Insurance,Insurance,Multi-line Insurance
MSACIMIUSD,2437167,Z913Y5LL9,HOVNANIAN ENTS.'A',USA,USD,USA,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Homebuilding
MSACIMIUSD,2444479,Z913Y5LN5,FAIRCHILD SEMICON.INTL. 'A',USA,USD,USA,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors
MSACIMIUSD,2456957,Z913Y5LQ8,DINEEQUITY,USA,USD,USA,Consumer Discretionary,Consumer Services,Hotels Restaurants & Leisure,Restaurants
MSACIMIUSD,2463344,Z913Y5LS4,GRIFFON,USA,USD,USA,Industrials,Capital Goods,Building Products,Building Products
MSACIMIUSD,2466428,Z913Y5LT2,UNIFIRST,USA,USD,USA,Industrials,Commercial  & Professional Services,Commercial Services & Supplies,Diversified Support Services
MSACIMIUSD,2467971,Z913Y5LU9,INVACARE,USA,USD,USA,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment
MSACIMIUSD,2469450,Z913Y5LV7,WORLD FUEL SVS.,USA,USD,USA,Energy,Energy,Oil Gas & Consumable Fuels,Oil & Gas Refining & Marketing
MSACIMIUSD,2474164,Z913Y5LX3,EMCOR GROUP,USA,USD,USA,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering
MSACIMIUSD,2483706,Z913Y5LZ8,GREAT PLAINS EN.,USA,USD,USA,Utilities,Utilities,Electric Utilities,Electric Utilities
MSACIMIUSD,2488121,Z913Y5M20,KENNAMETAL,USA,USD,USA,Industrials,Capital Goods,Machinery,Industrial Machinery
MSACIMIUSD,2489094,Z913Y5M38,INGRAM MICRO 'A',USA,USD,USA,Information Technology,Technology Hardware & Equipment,Electronic Equipment Instruments & Components,Technology Distributors
MSACIMIUSD,2495529,Z913Y5M46,KILROY REALTY,USA,USD,USA,Financials,Real Estate,Real Estate Investment Trusts (REITs),Office REIT's
MSACIMIUSD,2496384,Z913Y5M53,CIRCOR INTL.,USA,USD,USA,Industrials,Capital Goods,Machinery,Industrial Machinery
MSACIMIUSD,2499543,Z913Y5M61,ARGO GP.INTL.HOLDINGS,USA,USD,USA,Financials,Insurance,Insurance,Property & Casualty Insurance
MSACIMIUSD,BYXJQG9,Z913Y5M79,SPIRE,USA,USD,USA,Utilities,Utilities,Gas Utilities,Gas Utilities
MSACIMIUSD,2501631,Z913Y5M87,SENIOR HSG.PROPS.TRUST,USA,USD,USA,Financials,Real Estate,Real Estate Investment Trusts (REITs),Health Care REITs
MSACIMIUSD,B570P91,Z913Y5M95,LEAR,USA,USD,USA,Consumer Discretionary,Automobiles & Components,Auto Components,Auto Parts & Equipment
MSACIMIUSD,2512600,Z913Y5MA2,TENNECO,USA,USD,USA,Consumer Discretionary,Automobiles & Components,Auto Components,Auto Parts & Equipment
MSACIMIUSD,2515803,Z913Y5MB0,VECTOR GROUP,USA,USD,USA,Consumer Staples,Food Beverage & Tobacco,Tobacco,Tobacco
MSACIMIUSD,2518954,Z913Y5MC8,BRANDYWINE REAL.TST.SHBI NEW,USA,USD,USA,Financials,Real Estate,Real Estate Investment Trusts (REITs),Office REIT's
MSACIMIUSD,2519849,Z913Y5MD6,TRUEBLUE,USA,USD,USA,Industrials,Commercial  & Professional Services,Professional Services,Human Resource & Employment Services
MSACIMIUSD,2562047,Z913Y5ME4,MANITOWOC,USA,USD,USA,Industrials,Capital Goods,Machinery,Construction Machinery & Heavy Trucks
MSACIMIUSD,2564797,Z913Y5MF1,NAVIGANT CONSULTING,USA,USD,USA,Industrials,Commercial  & Professional Services,Professional Services,Research & Consulting Services
MSACIMIUSD,2564827,Z913Y5MG9,MARCUS,USA,USD,USA,Consumer Discretionary,Consumer Services,Hotels Restaurants & Leisure,Hotels Resorts & Cruise Lines
MSACIMIUSD,2566522,Z913Y5MH7,ACADIA REAL.TST.SHRE. BEN INT,USA,USD,USA,Financials,Real Estate,Real Estate Investment Trusts (REITs),Retail REIT's
MSACIMIUSD,2567655,Z913Y5MJ3,MSC INDL.DIRECT 'A',USA,USD,USA,Industrials,Capital Goods,Trading Companies & Distributors,Trading Companies & Distributors
MSACIMIUSD,2572949,Z913Y5MK0,VECTREN,USA,USD,USA,Utilities,Utilities,Multi-Utilities,Multi-Utilities
MSACIMIUSD,2578516,Z913Y5MM6,MEREDITH,USA,USD,USA,Consumer Discretionary,Media,Media,Publishing
MSACIMIUSD,2771984,Z913Y5MN4,CAPSTEAD MGE.,USA,USD,USA,Financials,Real Estate,Real Estate Investment Trusts (REITs),Mortgage REIT's
MSACIMIUSD,2589132,Z913Y5MP9,MID-AMER.APT COMMUNITIES,USA,USD,USA,Financials,Real Estate,Real Estate Investment Trusts (REITs),Residential REIT's
MSACIMIUSD,B02R1L6,Z913Y5MQ7,ALLETE,USA,USD,USA,Utilities,Utilities,Electric Utilities,Electric Utilities
MSACIMIUSD,2601326,Z913Y5MR5,MERITAGE HOMES,USA,USD,USA,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Homebuilding
MSACIMIUSD,2608349,Z913Y5MS3,MERITOR,USA,USD,USA,Industrials,Capital Goods,Machinery,Construction Machinery & Heavy Trucks
MSACIMIUSD,2609717,Z913Y5MT1,MUELLER INDUSTRIES,USA,USD,USA,Industrials,Capital Goods,Machinery,Industrial Machinery
MSACIMIUSD,2612737,Z913Y5MU8,PROASSURANCE,USA,USD,USA,Financials,Insurance,Insurance,Property & Casualty Insurance
MSACIMIUSD,2616977,Z913Y5MV6,NACCO INDUSTRIES 'A',USA,USD,USA,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Household Appliances
MSACIMIUSD,BNFZBM9,Z913Y5MW4,BELMOND 'A',USA,USD,USA,Consumer Discretionary,Consumer Services,Hotels Restaurants & Leisure,Hotels Resorts & Cruise Lines
MSACIMIUSD,2624561,Z913Y5MX2,POLYONE,USA,USD,USA,Materials,Materials,Chemicals,Specialty Chemicals
MSACIMIUSD,2626125,Z913Y5MY0,NATIONAL HEALTH INVRS.,USA,USD,USA,Financials,Real Estate,Real Estate Investment Trusts (REITs),Health Care REITs
MSACIMIUSD,2626802,Z913Y5MZ7,NATIONAL PRESTO INDS.,USA,USD,USA,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense
MSACIMIUSD,2636878,Z913Y5N03,NEWPARK RESOURCES,USA,USD,USA,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
MSACIMIUSD,2641098,Z913Y5N11,GREATBATCH,USA,USD,USA,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment
MSACIMIUSD,2655583,Z913Y5N45,OCEANEERING,USA,USD,USA,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
MSACIMIUSD,B87LKR8,Z913Y5N60,OFG BANCORP,USA,USD,USA,Financials,Banks,Banks,Regional Banks
MSACIMIUSD,2665128,Z913Y5N86,OWENS & MINOR,USA,USD,USA,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care Distributors
MSACIMIUSD,2671307,Z913Y5NA1,PARK ELECTROCHEMICAL,USA,USD,USA,Information Technology,Technology Hardware & Equipment,Electronic Equipment Instruments & Components,Electronic Manufacturing Services
MSACIMIUSD,2677640,Z913Y5NB9,MEDNAX,USA,USD,USA,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care  Services
MSACIMIUSD,2680767,Z913Y5NC7,PENNSYLVANIA REIT.,USA,USD,USA,Financials,Real Estate,Real Estate Investment Trusts (REITs),Retail REIT's
MSACIMIUSD,2688147,Z913Y5NE3,PIEDMONT NATGS.,USA,USD,USA,Utilities,Utilities,Gas Utilities,Gas Utilities
MSACIMIUSD,2688266,Z913Y5NF0,PIER 1 IMPORTS,USA,USD,USA,Consumer Discretionary,Retailing,Specialty Retail,Homefurnishing Retail
MSACIMIUSD,2692030,Z913Y5NG8,PLANTRONICS,USA,USD,USA,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment
MSACIMIUSD,B0XXJN1,Z913Y5NH6,POTLATCH,USA,USD,USA,Financials,Real Estate,Real Estate Investment Trusts (REITs),Specialized REIT's
MSACIMIUSD,2698146,Z913Y5NJ2,GETTY REALTY,USA,USD,USA,Financials,Real Estate,Real Estate Investment Trusts (REITs),Retail REIT's
MSACIMIUSD,2707826,Z913Y5NM5,PNM RESOURCES,USA,USD,USA,Utilities,Utilities,Electric Utilities,Electric Utilities
MSACIMIUSD,2716792,Z913Y5NP8,ACTUANT 'A',USA,USD,USA,Industrials,Capital Goods,Machinery,Industrial Machinery
MSACIMIUSD,2718992,Z913Y5NQ6,RAYMOND JAMES FINL.,USA,USD,USA,Financials,Diversified Financials,Capital Markets,Investment Banking & Brokerage
MSACIMIUSD,2719456,Z913Y5NR4,RPC,USA,USD,USA,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
MSACIMIUSD,2722777,Z913Y5NS2,RAMCO-GERSHENSON PROPS. TST.SHRE.BEN INT.,USA,USD,USA,Financials,Real Estate,Real Estate Investment Trusts (REITs),Retail REIT's
MSACIMIUSD,2724193,Z913Y5NT0,REALTY INCOME,USA,USD,USA,Financials,Real Estate,Real Estate Investment Trusts (REITs),Retail REIT's
MSACIMIUSD,2724472,Z913Y5NU7,OIL STS.INTL.,USA,USD,USA,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
MSACIMIUSD,2730877,Z913Y5NW3,REDWOOD TST.,USA,USD,USA,Financials,Real Estate,Real Estate Investment Trusts (REITs),Mortgage REIT's
MSACIMIUSD,2747305,Z913Y5P01,ROLLINS,USA,USD,USA,Industrials,Commercial  & Professional Services,Commercial Services & Supplies,Environmental & Facilities Services
MSACIMIUSD,2756152,Z913Y5P19,CORPORATE OFFICE PROPS. TST.,USA,USD,USA,Financials,Real Estate,Real Estate Investment Trusts (REITs),Office REIT's
MSACIMIUSD,2756174,Z913Y5P27,RPM INTERNATIONAL,USA,USD,USA,Materials,Materials,Chemicals,Specialty Chemicals
MSACIMIUSD,2781518,Z913Y5P50,SCOTTS MIRACLE-GRO,USA,USD,USA,Materials,Materials,Chemicals,Fertilizers & Agricultural Chemicals
MSACIMIUSD,2809250,Z913Y5P92,SIMPSON MNFG.,USA,USD,USA,Industrials,Capital Goods,Building Products,Building Products
MSACIMIUSD,2822406,Z913Y5PA9,SOTHEBY'S,USA,USD,USA,Consumer Discretionary,Consumer Services,Diversified Consumer Services,Specialized Consumer Services
MSACIMIUSD,2825933,Z913Y5PB7,SOUTH JERSEY INDUSTRY,USA,USD,USA,Utilities,Utilities,Gas Utilities,Gas Utilities
MSACIMIUSD,2831888,Z913Y5PD3,SOUTHWEST GAS,USA,USD,USA,Utilities,Utilities,Gas Utilities,Gas Utilities
MSACIMIUSD,2833765,Z913Y5PE1,SPEEDWAY MOTORSPORTS,USA,USD,USA,Consumer Discretionary,Consumer Services,Hotels Restaurants & Leisure,Leisure Facilities
MSACIMIUSD,2840174,Z913Y5PF8,STANDEX,USA,USD,USA,Industrials,Capital Goods,Machinery,Industrial Machinery
MSACIMIUSD,2845005,Z913Y5PG6,STEPAN,USA,USD,USA,Materials,Materials,Chemicals,Specialty Chemicals
MSACIMIUSD,BVVBC02,Z913Y5PH4,STERIS,USA,USD,USA,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment
MSACIMIUSD,2849234,Z913Y5PJ0,STIFEL FINANCIAL,USA,USD,USA,Financials,Diversified Financials,Capital Markets,Investment Banking & Brokerage
MSACIMIUSD,2072074,Z913Y5PK7,BALCHEM,USA,USD,USA,Materials,Materials,Chemicals,Specialty Chemicals
MSACIMIUSD,2098508,Z913Y5PL5,BIO-RAD LABORATORIES 'A',USA,USD,USA,Health Care,Pharmaceuticals Biotechnology & Life Sciences,Life Sciences Tools & Services,Life Sciences Tools & Services
MSACIMIUSD,2141349,Z913Y5PN1,ATLANTIC TELE-NET.,USA,USD,USA,Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,Integrated Telecommunication Services
MSACIMIUSD,2160645,Z913Y5PP6,CVB FINANCIAL,USA,USD,USA,Financials,Banks,Banks,Regional Banks
MSACIMIUSD,2199478,Z913Y5PQ4,CITIZENS 'A',USA,USD,USA,Financials,Insurance,Insurance,Life & Health Insurance
MSACIMIUSD,2250289,Z913Y5PS0,DARLING INGREDIENTS,USA,USD,USA,Consumer Staples,Food Beverage & Tobacco,Food Products,Agricultural Products
MSACIMIUSD,2280695,Z913Y5PU5,DREW INDS.,USA,USD,USA,Consumer Discretionary,Automobiles & Components,Auto Components,Auto Parts & Equipment
MSACIMIUSD,2379281,Z913Y5PW1,GORMAN-RUPP,USA,USD,USA,Industrials,Capital Goods,Machinery,Industrial Machinery
MSACIMIUSD,BLY2FB4,Z913Y5PX9,STOCK YARDS BANCORP,USA,USD,USA,Financials,Banks,Banks,Regional Banks
MSACIMIUSD,B5VX1H6,Z913Y5PZ4,HOLLYFRONTIER,USA,USD,USA,Energy,Energy,Oil Gas & Consumable Fuels,Oil & Gas Refining & Marketing
MSACIMIUSD,BYYTSK6,Z913Y5Q00,HERSHA HOSPITALITY TST. SHS.BENL.INT.CL.A,USA,USD,USA,Financials,Real Estate,Real Estate Investment Trusts (REITs),Hotel & Resort REITs
MSACIMIUSD,2638625,Z913Y5Q18,NATIONAL BEVERAGE,USA,USD,USA,Consumer Staples,Food Beverage & Tobacco,Beverages,Soft Drinks
MSACIMIUSD,2673251,Z913Y5Q26,PARK NATIONAL,USA,USD,USA,Financials,Banks,Banks,Regional Banks
MSACIMIUSD,2681760,Z913Y5Q34,TUTOR PERINI,USA,USD,USA,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering
MSACIMIUSD,2707956,Z913Y5Q42,PS BUSINESS PARKS,USA,USD,USA,Financials,Real Estate,Real Estate Investment Trusts (REITs),Diversified REIT's
MSACIMIUSD,2810531,Z913Y5Q59,STILLWATER MINING,USA,USD,USA,Materials,Materials,Metals & Mining,Precious Metals & Minerals
MSACIMIUSD,2811932,Z913Y5Q67,SJW,USA,USD,USA,Utilities,Utilities,Water Utilities,Water Utilities
MSACIMIUSD,2823089,Z913Y5Q75,ALERE,USA,USD,USA,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Supplies
MSACIMIUSD,2879714,Z913Y5Q83,LANDAUER,USA,USD,USA,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care  Services
MSACIMIUSD,2888613,Z913Y5Q91,TOMPKINS FINANCIAL,USA,USD,USA,Financials,Banks,Banks,Regional Banks
MSACIMIUSD,2822019,Z913Y5QB6,ADV.AUTO PARTS,USA,USD,USA,Consumer Discretionary,Retailing,Specialty Retail,Automotive Retail
MSACIMIUSD,2196781,Z913Y5QD2,CHICO'S FAS,USA,USD,USA,Consumer Discretionary,Retailing,Specialty Retail,Apparel Retail
MSACIMIUSD,2732903,Z913Y5QE0,RESMED,USA,USD,USA,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment
MSACIMIUSD,2967675,Z913Y5QF7,BROOKLINE BANCORP,USA,USD,USA,Financials,Banks,Banks,Regional Banks
MSACIMIUSD,2752677,Z913Y5QH3,KINDRED HEALTHCARE,USA,USD,USA,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care Facilities
MSACIMIUSD,2961053,Z913Y5QJ9,SKYWORKS SOLUTIONS,USA,USD,USA,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors
MSACIMIUSD,2817651,Z913Y5QL4,MB FINANCIAL,USA,USD,USA,Financials,Banks,Banks,Regional Banks
MSACIMIUSD,2862156,Z913Y5QN0,UNITED COMMUNITY BANKS,USA,USD,USA,Financials,Banks,Banks,Regional Banks
MSACIMIUSD,2809056,Z913Y5QQ3,CROSS COUNTRY HLTHCR.,USA,USD,USA,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care  Services
MSACIMIUSD,2818278,Z913Y5QR1,VCA,USA,USD,USA,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care Facilities
MSACIMIUSD,2734921,Z913Y5QS9,BANK MUT.,USA,USD,USA,Financials,Banks,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
MSACIMIUSD,2619772,Z913Y5QT7,PACWEST BANCORP,USA,USD,USA,Financials,Banks,Banks,Regional Banks
MSACIMIUSD,2321583,Z913Y5QU4,ESCO TECHS.,USA,USD,USA,Industrials,Capital Goods,Machinery,Industrial Machinery
MSACIMIUSD,2613086,Z913Y5QW0,MYERS INDUSTRIES,USA,USD,USA,Materials,Materials,Containers & Packaging,Metal & Glass Containers
MSACIMIUSD,2794657,Z913Y5QX8,ADVISORY BOARD,USA,USD,USA,Industrials,Commercial  & Professional Services,Professional Services,Research & Consulting Services
MSACIMIUSD,2697853,Z913Y5QZ3,RES.CONNECTN.,USA,USD,USA,Industrials,Commercial  & Professional Services,Professional Services,Research & Consulting Services
MSACIMIUSD,2447821,Z913Y5R09,INDEPENDENT BANK MASS.,USA,USD,USA,Financials,Banks,Banks,Regional Banks
MSACIMIUSD,2072870,Z913Y5R17,BALDWIN & LYON 'B',USA,USD,USA,Financials,Insurance,Insurance,Property & Casualty Insurance
MSACIMIUSD,2872122,Z913Y5R25,CMP.PROGRAMS & SYS.,USA,USD,USA,Health Care,Health Care Equipment & Services,Health Care Technology,Health Care Technology
MSACIMIUSD,2958646,Z913Y5R33,BIG 5 SPTG.GOODS,USA,USD,USA,Consumer Discretionary,Retailing,Specialty Retail,Specialty Stores
MSACIMIUSD,2825308,Z913Y5R41,MANTECH INTL.'A',USA,USD,USA,Information Technology,Software & Services,IT Services,IT Consulting & Other Services
MSACIMIUSD,2966144,Z913Y5R58,RED ROBIN GMT.BURGERS,USA,USD,USA,Consumer Discretionary,Consumer Services,Hotels Restaurants & Leisure,Restaurants
MSACIMIUSD,B1Q76J2,Z913Y5R66,ENSTAR GROUP,USA,USD,USA,Financials,Insurance,Insurance,Reinsurance
MSACIMIUSD,2684413,Z913Y5R74,PHI NON-VOTING,USA,USD,USA,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
MSACIMIUSD,B8L2DV2,Z913Y5R82,BLUCORA,USA,USD,USA,Information Technology,Software & Services,Internet Software & Services,Internet Software & Services
MSACIMIUSD,2789523,Z913Y5R90,OMNICELL,USA,USD,USA,Health Care,Health Care Equipment & Services,Health Care Technology,Health Care Technology
MSACIMIUSD,2069128,Z913Y5RA7,BADGER METER,USA,USD,USA,Information Technology,Technology Hardware & Equipment,Electronic Equipment Instruments & Components,Electronic Equipment & Instruments
MSACIMIUSD,2855930,Z913Y5RB5,OVERSTOCK COM,USA,USD,USA,Consumer Discretionary,Retailing,Internet & Catalog Retail,Internet Retail
MSACIMIUSD,2270500,Z913Y5RD1,DIODES,USA,USD,USA,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors
MSACIMIUSD,2771133,Z913Y5RE9,NATUS MEDICAL,USA,USD,USA,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment
MSACIMIUSD,B01CGF1,Z913Y5RF6,NEWMARKET,USA,USD,USA,Materials,Materials,Chemicals,Specialty Chemicals
MSACIMIUSD,2772396,Z913Y5RH2,US ECOLOGY,USA,USD,USA,Industrials,Commercial  & Professional Services,Commercial Services & Supplies,Environmental & Facilities Services
MSACIMIUSD,B06RWD1,Z913Y5RL3,COGENT COMMS.HOLDINGS,USA,USD,USA,Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,Alternative Carriers
MSACIMIUSD,2472759,Z913Y5RM1,INVESTMENT TECH.GROUP,USA,USD,USA,Financials,Diversified Financials,Capital Markets,Investment Banking & Brokerage
MSACIMIUSD,2171603,Z913Y5RQ2,PROVIDENT FINL.SVS.,USA,USD,USA,Financials,Banks,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
MSACIMIUSD,2020341,Z913Y5RR0,ENBRIDGE EN.MAN.,USA,USD,USA,Energy,Energy,Oil Gas & Consumable Fuels,Oil & Gas Storage & Transportation
MSACIMIUSD,2353014,Z913Y5RS8,ENDURANCE SPY.HDG.,USA,USD,USA,Financials,Insurance,Insurance,Reinsurance
MSACIMIUSD,2958538,Z913Y5RT6,SAFETY IN.GP.,USA,USD,USA,Financials,Insurance,Insurance,Property & Casualty Insurance
MSACIMIUSD,2891826,Z913Y5RU3,FORMFACTOR,USA,USD,USA,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductor Equipment
