 invariant_id,quote_type,quote_value,currency
Z913Y16B7,TOTRET,                 0.043405,CAD
Z913Y16B7,TRDVOL,          12536035.000000,CAD
Z913Y16C5,COMPMC,       19571271116.325817,USD
Z913Y16C5,PCLOSE,               168.020004,CAD
Z913Y16C5,TOTRET,                -0.021489,CAD
Z913Y16C5,TRDVOL,            688217.000000,CAD
Z913Y16E1,COMPMC,        8403466148.514935,USD
Z913Y16E1,PCLOSE,                21.809997,CAD
Z913Y16E1,TOTRET,                -0.000916,CAD
Z913Y16E1,TRDVOL,           2397258.000000,CAD
Z913Y16F8,COMPMC,        8371261842.261819,USD
Z913Y16F8,PCLOSE,                25.009994,CAD
Z913Y16F8,TOTRET,                 0.028794,CAD
Z913Y16F8,TRDVOL,           2866366.000000,CAD
Z913Y16H4,COMPMC,        9160883014.931066,USD
Z913Y16H4,PCLOSE,                89.149993,CAD
Z913Y16H4,TOTRET,                -0.003354,CAD
Z913Y16H4,TRDVOL,            125668.000000,CAD
Z913Y16J0,COMPMC,       10999147335.064414,USD
Z913Y16J0,PCLOSE,              5914.699218,CLP
Z913Y16J0,TOTRET,                -0.021846,CLP
Z913Y16J0,TRDVOL,            559182.000000,CLP
Z913Y16K7,COMPMC,        7101062254.554819,USD
Z913Y16K7,PCLOSE,               605.179931,CLP
Z913Y16K7,TOTRET,                -0.022184,CLP
Z913Y16K7,TRDVOL,           5140828.000000,CLP
Z913Y16L5,COMPMC,        3883402361.996323,USD
Z913Y16L5,PCLOSE,              7346.199218,CLP
Z913Y16L5,TOTRET,                 0.009412,CLP
Z913Y16L5,TRDVOL,            168242.000000,CLP
Z913Y16M3,COMPMC,        2988869575.169710,USD
Z913Y16M3,PCLOSE,              2339.199951,CLP
Z913Y16M3,TOTRET,                 0.000984,CLP
Z913Y16M3,TRDVOL,            164112.000000,CLP
Z913Y16N1,COMPMC,        3871676788.486162,USD
Z913Y16N1,PCLOSE,               322.159912,CLP
Z913Y16N1,TOTRET,                -0.005955,CLP
Z913Y16N1,TRDVOL,           1418612.000000,CLP
Z913Y16P6,COMPMC,        1987278696.967746,USD
Z913Y16P6,PCLOSE,              5872.898437,CLP
Z913Y16P6,TOTRET,                -0.013902,CLP
Z913Y16P6,TRDVOL,            181361.000000,CLP
Z913Y16Q4,COMPMC,        8627187994.019899,USD
Z913Y16Q4,PCLOSE,                32.000000,CLP
Z913Y16Q4,TOTRET,                -0.003735,CLP
Z913Y16Q4,TRDVOL,          50365308.000000,CLP
Z913Y16R2,COMPMC,         464346516.734979,USD
Z913Y16R2,PCLOSE,              2171.800048,CLP
Z913Y16R2,TOTRET,                -0.020520,CLP
Z913Y16R2,TRDVOL,            441767.000000,CLP
Z913Y16S0,COMPMC,        4477761325.350329,USD
Z913Y16S0,PCLOSE,             28168.000000,CLP
Z913Y16S0,TOTRET,                 0.002455,CLP
Z913Y16S0,TRDVOL,             45419.000000,CLP
Z913Y16T8,COMPMC,        9697006373.527328,USD
Z913Y16T8,PCLOSE,                70.509994,CLP
Z913Y16T8,TOTRET,                -0.005079,CLP
Z913Y16T8,TRDVOL,          33186156.000000,CLP
Z913Y16U5,COMPMC,        3988646394.414758,USD
Z913Y16U5,PCLOSE,                 5.440999,CLP
Z913Y16U5,TOTRET,                -0.013596,CLP
Z913Y16U5,TRDVOL,          83481624.000000,CLP
Z913Y16V3,COMPMC,       12695443814.559011,USD
Z913Y16V3,PCLOSE,                 3.239999,HKD
Z913Y16V3,TOTRET,                -0.003076,HKD
Z913Y16V3,TRDVOL,          10628000.000000,HKD
Z913Y16W1,COMPMC,       39048590206.894439,USD
Z913Y16W1,PCLOSE,                11.439999,HKD
Z913Y16W1,TOTRET,                -0.008665,HKD
Z913Y16W1,TRDVOL,          10674012.000000,HKD
Z913Y16X9,COMPMC,       51559931009.718231,USD
Z913Y16X9,PCLOSE,                 4.479999,HKD
Z913Y16X9,TOTRET,                -0.006651,HKD
Z913Y16X9,TRDVOL,          28377316.000000,HKD
Z913Y16Y7,COMPMC,        4069467229.932487,USD
Z913Y16Y7,PCLOSE,                 9.810000,HKD
Z913Y16Y7,TOTRET,                -0.015059,HKD
Z913Y16Y7,TRDVOL,           3376000.000000,HKD
Z913Y16Z4,COMPMC,        8540742731.352356,USD
Z913Y16Z4,PCLOSE,                 7.699999,HKD
Z913Y16Z4,TOTRET,                 0.003911,HKD
Z913Y16Z4,TRDVOL,           9548000.000000,HKD
Z913Y1700,COMPMC,        2377030780.322012,USD
Z913Y1700,PCLOSE,                 3.420000,HKD
Z913Y1700,TOTRET,                -0.002915,HKD
Z913Y1700,TRDVOL,           8818000.000000,HKD
Z913Y1718,COMPMC,       23208773913.574962,USD
Z913Y1718,PCLOSE,                 5.729999,HKD
Z913Y1718,TOTRET,                -0.022184,HKD
Z913Y1718,TRDVOL,          13083000.000000,HKD
Z913Y1726,COMPMC,         758618445.825572,USD
Z913Y1726,PCLOSE,                 1.649999,HKD
Z913Y1726,TOTRET,                -0.011976,HKD
Z913Y1726,TRDVOL,           2427000.000000,HKD
Z913Y1734,COMPMC,       19601078307.407859,USD
Z913Y1734,PCLOSE,                 9.149999,HKD
Z913Y1734,TOTRET,                -0.006514,HKD
Z913Y1734,TRDVOL,           8223648.000000,HKD
Z913Y1742,COMPMC,       12467671650.823249,USD
Z913Y1742,PCLOSE,                35.000000,HKD
Z913Y1742,TOTRET,                 0.023391,HKD
Z913Y1742,TRDVOL,           6988391.000000,HKD
Z913Y1767,COMPMC,       46888332009.045898,USD
Z913Y1767,PCLOSE,                 7.000000,HKD
Z913Y1767,TOTRET,                -0.001426,HKD
Z913Y1767,TRDVOL,          21466800.000000,HKD
Z913Y1775,COMPMC,       34925141151.213249,USD
Z913Y1775,PCLOSE,                25.399993,HKD
Z913Y1775,TOTRET,                -0.005871,HKD
Z913Y1775,TRDVOL,           7391602.000000,HKD
Z913Y17A8,COMPMC,       65087632174.072486,USD
Z913Y17A8,PCLOSE,                15.140001,HKD
Z913Y17A8,TOTRET,                -0.014322,HKD
Z913Y17A8,TRDVOL,          23960270.000000,HKD
Z913Y17B6,COMPMC,        1008888083.406948,USD
Z913Y17B6,PCLOSE,                 1.699999,HKD
Z913Y17B6,TOTRET,                 0.000000,HKD
Z913Y17B6,TRDVOL,           2638000.000000,HKD
Z913Y17C4,COMPMC,      217470356335.187316,USD
Z913Y17C4,PCLOSE,                 3.829999,HKD
Z913Y17C4,TOTRET,                -0.005194,HKD
Z913Y17C4,TRDVOL,         155699008.000000,HKD
Z913Y17D2,COMPMC,        8069513033.089358,USD
Z913Y17D2,PCLOSE,                 2.989999,HKD
Z913Y17D2,TOTRET,                -0.026058,HKD
Z913Y17D2,TRDVOL,           4493000.000000,HKD
Z913Y17E0,COMPMC,        3200893776.672507,USD
Z913Y17E0,PCLOSE,                 3.590000,HKD
Z913Y17E0,TOTRET,                -0.011019,HKD
Z913Y17E0,TRDVOL,           4352000.000000,HKD
Z913Y17F7,COMPMC,       37086287512.988204,USD
Z913Y17F7,PCLOSE,                 4.420000,HKD
Z913Y17F7,TOTRET,                -0.006741,HKD
Z913Y17F7,TRDVOL,          31397644.000000,HKD
Z913Y17H3,COMPMC,        2651483821.343166,USD
Z913Y17H3,PCLOSE,                 1.930000,HKD
Z913Y17H3,TOTRET,                -0.020304,HKD
Z913Y17H3,TRDVOL,           6344000.000000,HKD
Z913Y17J9,COMPMC,       40819489054.388977,USD
Z913Y17J9,PCLOSE,                10.899999,HKD
Z913Y17J9,TOTRET,                -0.003656,HKD
Z913Y17J9,TRDVOL,          14670000.000000,HKD
Z913Y17K6,COMPMC,        2986435851.801696,USD
Z913Y17K6,PCLOSE,                 7.819999,HKD
Z913Y17K6,TOTRET,                -0.018820,HKD
Z913Y17K6,TRDVOL,           1644130.000000,HKD
Z913Y17L4,COMPMC,       27609279153.448158,USD
Z913Y17L4,PCLOSE,                21.750000,HKD
Z913Y17L4,TOTRET,                -0.015837,HKD
Z913Y17L4,TRDVOL,          13018215.000000,HKD
Z913Y17M2,COMPMC,        2988932589.197019,USD
Z913Y17M2,PCLOSE,                 3.090000,HKD
Z913Y17M2,TOTRET,                 0.000000,HKD
Z913Y17M2,TRDVOL,           8902231.000000,HKD
Z913Y17N0,COMPMC,        2351201491.384773,USD
Z913Y17N0,PCLOSE,                16.820007,HKD
Z913Y17N0,TOTRET,                 0.000000,HKD
Z913Y17N0,TRDVOL,            736000.000000,HKD
Z913Y17P5,COMPMC,        7092505805.103932,USD
Z913Y17P5,PCLOSE,                21.199996,HKD
Z913Y17P5,TOTRET,                -0.011655,HKD
Z913Y17P5,TRDVOL,           3232700.000000,HKD
Z913Y17Q3,COMPMC,       14728345990.465129,USD
Z913Y17Q3,PCLOSE,                 5.170000,HKD
Z913Y17Q3,TOTRET,                 0.000000,HKD
Z913Y17Q3,TRDVOL,          16156000.000000,HKD
Z913Y17R1,COMPMC,       10237551618.559377,USD
Z913Y17R1,PCLOSE,                 2.973999,USD
Z913Y17R1,TOTRET,                -0.081248,USD
Z913Y17R1,TRDVOL,           6325715.000000,USD
Z913Y17U4,COMPMC,        1816416546.255195,USD
Z913Y17U4,PCLOSE,                 0.759000,USD
Z913Y17U4,TOTRET,                -0.006544,USD
Z913Y17U4,TRDVOL,           1581446.000000,USD
Z913Y17V2,COMPMC,        1211654358.115335,USD
Z913Y17V2,PCLOSE,                 0.519999,USD
Z913Y17V2,TOTRET,                -0.009523,USD
Z913Y17V2,TRDVOL,            356500.000000,USD
Z913Y17W0,COMPMC,        6809606097.813040,USD
Z913Y17W0,PCLOSE,                 2.000000,HKD
Z913Y17W0,TOTRET,                 0.000000,HKD
Z913Y17W0,TRDVOL,           8802000.000000,HKD
Z913Y17X8,COMPMC,        8513821215.466657,USD
Z913Y17X8,PCLOSE,                 3.689999,HKD
Z913Y17X8,TOTRET,                 0.016528,HKD
Z913Y17X8,TRDVOL,          14364000.000000,HKD
Z913Y17Y6,COMPMC,        9277973462.998899,USD
Z913Y17Y6,PCLOSE,                 4.819999,HKD
Z913Y17Y6,TOTRET,                -0.016326,HKD
Z913Y17Y6,TRDVOL,           7798199.000000,HKD
Z913Y17Z3,COMPMC,        3980838835.375354,USD
Z913Y17Z3,PCLOSE,                 7.119999,HKD
Z913Y17Z3,TOTRET,                -0.017931,HKD
Z913Y17Z3,TRDVOL,           4842000.000000,HKD
Z913Y1817,COMPMC,        6594335424.179450,USD
Z913Y1817,PCLOSE,                10.600001,HKD
Z913Y1817,TOTRET,                -0.003759,HKD
Z913Y1817,TRDVOL,           2671000.000000,HKD
Z913Y1825,COMPMC,        5139832695.701667,USD
Z913Y1825,PCLOSE,                 3.899999,HKD
Z913Y1825,TOTRET,                -0.017632,HKD
Z913Y1825,TRDVOL,           4982000.000000,HKD
Z913Y1841,COMPMC,        2374955860.401640,USD
Z913Y1841,PCLOSE,                 6.859999,HKD
Z913Y1841,TOTRET,                 0.005865,HKD
Z913Y1841,TRDVOL,           3862000.000000,HKD
Z913Y1890,COMPMC,        1043399819.884175,USD
Z913Y1890,PCLOSE,                 0.850000,USD
Z913Y1890,TOTRET,                -0.009324,USD
Z913Y1890,TRDVOL,            209500.000000,USD
Z913Y18B5,COMPMC,        6908449399.486583,USD
Z913Y18B5,PCLOSE,                 1.121000,USD
Z913Y18B5,TOTRET,                -0.027753,USD
Z913Y18B5,TRDVOL,           1115292.000000,USD
Z913Y18F6,COMPMC,         891511253.896461,USD
Z913Y18F6,PCLOSE,                 3.750000,HKD
Z913Y18F6,TOTRET,                -0.000081,HKD
Z913Y18F6,TRDVOL,            642200.000000,HKD
Z913Y18G4,COMPMC,      191799095409.816009,USD
Z913Y18G4,PCLOSE,                 5.210000,HKD
Z913Y18G4,TOTRET,                -0.016981,HKD
Z913Y18G4,TRDVOL,          55781344.000000,HKD
Z913Y18H2,COMPMC,       85118326355.357238,USD
Z913Y18H2,PCLOSE,                 5.109999,HKD
Z913Y18H2,TOTRET,                -0.007767,HKD
Z913Y18H2,TRDVOL,          66546064.000000,HKD
Z913Y18J8,COMPMC,       51958705321.230438,USD
Z913Y18J8,PCLOSE,                 9.039999,HKD
Z913Y18J8,TOTRET,                -0.014176,HKD
Z913Y18J8,TRDVOL,          54991732.000000,HKD
Z913Y18K5,COMPMC,       17486621711.650756,USD
Z913Y18K5,PCLOSE,                 8.619999,HKD
Z913Y18K5,TOTRET,                -0.018223,HKD
Z913Y18K5,TRDVOL,          17977700.000000,HKD
Z913Y18L3,COMPMC,        1634622772.900396,USD
Z913Y18L3,PCLOSE,                 2.569999,HKD
Z913Y18L3,TOTRET,                 0.003905,HKD
Z913Y18L3,TRDVOL,            881910.000000,HKD
Z913Y18M1,COMPMC,        1834670022.335601,USD
Z913Y18M1,PCLOSE,                 2.250000,HKD
Z913Y18M1,TOTRET,                -0.008810,HKD
Z913Y18M1,TRDVOL,            412885.000000,HKD
Z913Y18N9,COMPMC,         983066337.482988,USD
Z913Y18N9,PCLOSE,                 2.729999,HKD
Z913Y18N9,TOTRET,                -0.017985,HKD
Z913Y18N9,TRDVOL,            958000.000000,HKD
Z913Y18P4,COMPMC,       15364510585.162799,USD
Z913Y18P4,PCLOSE,                17.220001,HKD
Z913Y18P4,TOTRET,                -0.016000,HKD
Z913Y18P4,TRDVOL,          11533352.000000,HKD
Z913Y18Q2,COMPMC,         905019281.953527,USD
Z913Y18Q2,PCLOSE,                 1.920000,HKD
Z913Y18Q2,TOTRET,                -0.010308,HKD
Z913Y18Q2,TRDVOL,           5091000.000000,HKD
Z913Y18R0,COMPMC,        5575199517.730620,USD
Z913Y18R0,PCLOSE,                14.800001,HKD
Z913Y18R0,TOTRET,                -0.004037,HKD
Z913Y18R0,TRDVOL,           4546199.000000,HKD
Z913Y18S8,COMPMC,        1548575597.487309,USD
Z913Y18S8,PCLOSE,                 0.970000,HKD
Z913Y18S8,TOTRET,                 0.000000,HKD
Z913Y18S8,TRDVOL,          33558692.000000,HKD
Z913Y18T6,COMPMC,         501594322.715919,USD
Z913Y18T6,PCLOSE,                 2.829999,HKD
Z913Y18T6,TOTRET,                 0.003546,HKD
Z913Y18T6,TRDVOL,            646000.000000,HKD
Z913Y18U3,COMPMC,        2821343931.636123,USD
Z913Y18U3,PCLOSE,                11.539999,HKD
Z913Y18U3,TOTRET,                -0.003454,HKD
Z913Y18U3,TRDVOL,           1324007.000000,HKD
Z913Y18V1,COMPMC,        5410364562.641342,USD
Z913Y18V1,PCLOSE,                27.399993,HKD
Z913Y18V1,TOTRET,                -0.014388,HKD
Z913Y18V1,TRDVOL,           1242000.000000,HKD
Z913Y18W9,COMPMC,        1970166645.337998,USD
Z913Y18W9,PCLOSE,                 5.539999,HKD
Z913Y18W9,TOTRET,                 0.000000,HKD
Z913Y18W9,TRDVOL,            522350.000000,HKD
Z913Y18X7,COMPMC,       39282134343.866508,USD
Z913Y18X7,PCLOSE,                17.419998,HKD
Z913Y18X7,TOTRET,                -0.018038,HKD
Z913Y18X7,TRDVOL,           3189900.000000,HKD
Z913Y18Y5,COMPMC,        3438678222.656250,USD
Z913Y18Y5,PCLOSE,                 0.722999,USD
Z913Y18Y5,TOTRET,                -0.022972,USD
Z913Y18Y5,TRDVOL,           2943592.000000,USD
Z913Y1908,COMPMC,        1849834907.755103,USD
Z913Y1908,PCLOSE,                 0.723999,USD
Z913Y1908,TOTRET,                -0.004126,USD
Z913Y1908,TRDVOL,           1167135.000000,USD
Z913Y1957,COMPMC,       38236801537.089996,USD
Z913Y1957,PCLOSE,                 3.670000,HKD
Z913Y1957,TOTRET,                -0.002717,HKD
Z913Y1957,TRDVOL,          37706380.000000,HKD
Z913Y1965,COMPMC,        1832420821.492714,USD
Z913Y1965,PCLOSE,                 3.350000,HKD
Z913Y1965,TOTRET,                -0.011799,HKD
Z913Y1965,TRDVOL,           9064500.000000,HKD
Z913Y1973,COMPMC,        6917789445.938511,USD
Z913Y1973,PCLOSE,                 6.000000,HKD
Z913Y1973,TOTRET,                -0.013157,HKD
Z913Y1973,TRDVOL,           8874918.000000,HKD
Z913Y1981,COMPMC,        2889745987.519601,USD
Z913Y1981,PCLOSE,                 3.039999,HKD
Z913Y1981,TOTRET,                -0.009771,HKD
Z913Y1981,TRDVOL,           3432000.000000,HKD
Z913Y1999,COMPMC,         403565730.722926,USD
Z913Y1999,PCLOSE,                 2.800000,HKD
Z913Y1999,TOTRET,                -0.007092,HKD
Z913Y1999,TRDVOL,            875800.000000,HKD
Z913Y19A6,COMPMC,        7488172052.312063,USD
Z913Y19A6,PCLOSE,                12.100001,HKD
Z913Y19A6,TOTRET,                -0.014657,HKD
Z913Y19A6,TRDVOL,           3899800.000000,HKD
Z913Y19B4,COMPMC,       81218952463.174621,USD
Z913Y19B4,PCLOSE,                16.460006,HKD
Z913Y19B4,TOTRET,                -0.010817,HKD
Z913Y19B4,TRDVOL,          35367792.000000,HKD
Z913Y19C2,COMPMC,        9173737756.708024,USD
Z913Y19C2,PCLOSE,                 2.369999,HKD
Z913Y19C2,TOTRET,                -0.044354,HKD
Z913Y19C2,TRDVOL,          46729656.000000,HKD
Z913Y19D0,COMPMC,        4602201942.213953,USD
Z913Y19D0,PCLOSE,                 8.689999,HKD
Z913Y19D0,TOTRET,                -0.015855,HKD
Z913Y19D0,TRDVOL,           4105285.000000,HKD
Z913Y19E8,COMPMC,        5729885116.473626,USD
Z913Y19E8,PCLOSE,                 1.600000,HKD
Z913Y19E8,TOTRET,                -0.012345,HKD
Z913Y19E8,TRDVOL,           7531102.000000,HKD
Z913Y19F5,COMPMC,       12748790951.042112,USD
Z913Y19F5,PCLOSE,                 5.409999,HKD
Z913Y19F5,TOTRET,                -0.037366,HKD
Z913Y19F5,TRDVOL,          13294641.000000,HKD
Z913Y19H1,COMPMC,        4545297123.379270,USD
Z913Y19H1,PCLOSE,             17700.000000,COP
Z913Y19H1,TOTRET,                -0.016666,COP
Z913Y19H1,TRDVOL,            136751.000000,COP
Z913Y19J7,COMPMC,        7070584800.352279,USD
Z913Y19J7,PCLOSE,             37700.000000,COP
Z913Y19J7,TOTRET,                -0.018229,COP
Z913Y19J7,TRDVOL,            160032.000000,COP
Z913Y19L2,COMPMC,        2831109566.059895,USD
Z913Y19L2,PCLOSE,             37800.000000,COP
Z913Y19L2,TOTRET,                 0.002120,COP
Z913Y19L2,TRDVOL,            187114.000000,COP
Z913Y19N8,COMPMC,       18977450822.539344,USD
Z913Y19N8,PCLOSE,              1415.000000,COP
Z913Y19N8,TOTRET,                 0.007117,COP
Z913Y19N8,TRDVOL,          13483571.000000,COP
Z913Y19P3,COMPMC,        2920153513.455355,USD
Z913Y19P3,PCLOSE,               227.000000,CZK
Z913Y19P3,TOTRET,                -0.019438,CZK
Z913Y19P3,TRDVOL,             27009.000000,CZK
Z913Y19Q1,COMPMC,        7605076277.775903,USD
Z913Y19Q1,PCLOSE,               965.000000,CZK
Z913Y19Q1,TOTRET,                 0.019653,CZK
Z913Y19Q1,TRDVOL,            528145.000000,CZK
Z913Y19R9,COMPMC,       27564254448.747116,USD
Z913Y19R9,PCLOSE,              8640.000000,DKK
Z913Y19R9,TOTRET,                -0.019296,DKK
Z913Y19R9,TRDVOL,             43748.000000,DKK
Z913Y19S7,COMPMC,      137169103244.082138,USD
Z913Y19S7,PCLOSE,               357.000000,DKK
Z913Y19S7,TOTRET,                -0.009433,DKK
Z913Y19S7,TRDVOL,           4158368.000000,DKK
Z913Y19T5,COMPMC,        1845608068.816203,USD
Z913Y19T5,PCLOSE,               239.000000,DKK
Z913Y19T5,TOTRET,                -0.004166,DKK
Z913Y19T5,TRDVOL,            723649.000000,DKK
Z913Y19U2,COMPMC,        5475570501.906067,USD
Z913Y19U2,PCLOSE,               125.500000,DKK
Z913Y19U2,TOTRET,                -0.017227,DKK
Z913Y19U2,TRDVOL,            869076.000000,DKK
Z913Y19V0,COMPMC,       27564254448.747116,USD
Z913Y19V0,PCLOSE,              8345.000000,DKK
Z913Y19V0,TOTRET,                -0.019965,DKK
Z913Y19V0,TRDVOL,              7247.000000,DKK
Z913Y19W8,COMPMC,       16012759777.072942,USD
Z913Y19W8,PCLOSE,               492.000000,DKK
Z913Y19W8,TOTRET,                -0.006461,DKK
Z913Y19W8,TRDVOL,            550255.000000,DKK
Z913Y19X6,COMPMC,        5461629909.254599,USD
Z913Y19X6,PCLOSE,               666.000000,DKK
Z913Y19X6,TOTRET,                -0.001499,DKK
Z913Y19X6,TRDVOL,            181886.000000,DKK
Z913Y19Z1,COMPMC,       14811728720.599092,USD
Z913Y19Z1,PCLOSE,               317.100097,DKK
Z913Y19Z1,TOTRET,                -0.003456,DKK
Z913Y19Z1,TRDVOL,            535917.000000,DKK
Z913Y1A06,COMPMC,        3992032467.190019,USD
Z913Y1A06,PCLOSE,              1222.000000,DKK
Z913Y1A06,TOTRET,                 0.106883,DKK
Z913Y1A06,TRDVOL,            123972.000000,DKK
Z913Y1A14,COMPMC,         440509695.360000,USD
Z913Y1A14,PCLOSE,                 0.430000,USD
Z913Y1A14,TOTRET,                -0.022727,USD
Z913Y1A14,TRDVOL,           1592257.000000,USD
Z913Y1A22,COMPMC,        1401277701.802323,USD
Z913Y1A22,PCLOSE,                 6.029999,EGP
Z913Y1A22,TOTRET,                -0.021103,EGP
Z913Y1A22,TRDVOL,           2539385.000000,EGP
Z913Y1A48,COMPMC,        5674509917.496372,USD
Z913Y1A48,PCLOSE,                43.669998,EGP
Z913Y1A48,TOTRET,                -0.024569,EGP
Z913Y1A48,TRDVOL,           2542666.000000,EGP
Z913Y1A55,COMPMC,         817150124.719262,USD
Z913Y1A55,PCLOSE,                19.350006,EGP
Z913Y1A55,TOTRET,                -0.012755,EGP
Z913Y1A55,TRDVOL,            801141.000000,EGP
Z913Y1A63,COMPMC,         306589564.130463,USD
Z913Y1A63,PCLOSE,                 6.050000,EGP
Z913Y1A63,TOTRET,                -0.025764,EGP
Z913Y1A63,TRDVOL,            321005.000000,EGP
Z913Y1A97,COMPMC,         466182630.750793,USD
Z913Y1A97,PCLOSE,                 7.619999,EGP
Z913Y1A97,TOTRET,                -0.026819,EGP
Z913Y1A97,TRDVOL,           1196333.000000,EGP
Z913Y1AA4,COMPMC,         727075402.001219,USD
Z913Y1AA4,PCLOSE,                10.500000,EGP
Z913Y1AA4,TOTRET,                -0.017773,EGP
Z913Y1AA4,TRDVOL,           3790274.000000,EGP
Z913Y1AE6,COMPMC,        3347401286.865327,USD
Z913Y1AE6,PCLOSE,                19.869995,EUR
Z913Y1AE6,TOTRET,                -0.028837,EUR
Z913Y1AE6,TRDVOL,           1664632.000000,EUR
Z913Y1AF3,COMPMC,       23071860966.797519,USD
Z913Y1AF3,PCLOSE,                39.169998,EUR
Z913Y1AF3,TOTRET,                -0.017803,EUR
Z913Y1AF3,TRDVOL,           1410245.000000,EUR
Z913Y1AG1,COMPMC,        9897739787.109651,USD
Z913Y1AG1,PCLOSE,                16.550003,EUR
Z913Y1AG1,TOTRET,                -0.002410,EUR
Z913Y1AG1,TRDVOL,           3599658.000000,EUR
Z913Y1AH9,COMPMC,        3824932070.434677,USD
